300.025160,40.002912,1,1,1,1,1
309.888779,40.005641,1,1,1,1,3
309.968690,40.007994,1,1,1,1,3
309.914511,40.010967,1,1,1,1,2
309.872891,40.011514,1,1,1,1,5
309.743169,40.011796,1,1,1,1,1
309.926296,40.012278,1,1,1,1,2
309.776017,40.013045,1,1,1,1,1
300.320166,40.013503,1,1,1,1,1
309.986553,40.014242,1,1,1,1,2
300.243164,40.014856,1,1,1,1,1
309.670348,40.015029,1,1,1,1,1
309.851962,40.015475,1,1,1,2,6
309.569797,40.018376,1,1,2,2,3
300.121143,40.018421,1,1,1,1,1
309.955937,40.019325,1,1,1,1,2
300.017168,40.019714,1,1,1,1,1
309.837916,40.020619,1,1,1,2,5
309.859470,40.020918,1,1,2,3,6
309.715040,40.021062,1,1,1,1,1
309.620394,40.021293,1,1,1,1,3
309.892618,40.021968,1,1,1,1,4
309.572450,40.022326,1,1,2,3,3
309.862074,40.022916,1,1,2,2,7
309.825189,40.023442,1,1,1,1,5
300.359388,40.024235,1,1,1,1,1
309.811285,40.024274,1,1,1,1,3
300.303326,40.026032,1,1,1,1,2
309.842478,40.026872,1,1,1,2,6
309.478970,40.027809,1,1,1,1,1
309.633190,40.027818,1,1,1,2,3
309.566994,40.028503,1,1,1,2,3
309.327397,40.029206,1,1,1,1,1
300.516540,40.030108,1,1,1,1,1
300.434354,40.030727,1,1,1,1,2
309.883101,40.030838,1,1,2,2,4
309.931393,40.032213,1,1,1,1,1
309.775387,40.032868,1,1,1,1,2
309.880431,40.034112,1,1,2,3,5
300.248185,40.034446,1,1,1,1,1
309.633099,40.034457,1,1,1,2,3
309.126292,40.035173,1,1,1,1,1
309.870353,40.036417,1,1,1,3,6
309.526032,40.036534,1,1,1,1,2
309.862321,40.037504,1,1,1,2,5
309.823475,40.037627,1,1,1,1,3
309.674482,40.037719,1,1,1,1,1
300.769086,40.037915,1,1,1,1,1
300.585900,40.037994,1,1,1,1,2
300.127505,40.038066,1,1,1,1,1
309.237937,40.038261,1,1,1,1,1
300.991267,40.038874,1,1,1,1,1
309.599611,40.039523,1,1,2,2,2
300.695761,40.039711,1,1,1,1,1
300.298749,40.039764,1,1,1,1,2
309.793158,40.040502,1,1,1,1,2
309.411492,40.041258,1,1,1,1,2
309.042004,40.042281,1,1,1,1,1
300.405031,40.042535,1,1,1,1,2
300.382634,40.042556,1,1,1,1,1
300.021172,40.042988,1,1,1,1,4
309.517959,40.043523,1,1,1,1,2
309.602379,40.043612,1,1,2,2,2
301.104330,40.043700,1,1,1,1,1
300.608374,40.044296,1,1,1,1,1
308.998947,40.044811,1,1,1,1,1
300.426151,40.045026,1,1,1,1,4
309.953864,40.045359,1,1,1,1,2
309.161210,40.047045,1,1,1,1,1
300.002114,40.047490,1,1,1,1,2
309.863049,40.047847,1,1,1,1,4
300.186567,40.047847,1,1,1,1,2
300.569714,40.048019,1,1,1,1,2
309.971948,40.048517,1,1,1,1,3
301.282246,40.048585,1,1,1,1,1
309.480615,40.049146,1,1,1,1,1
300.173314,40.049234,1,1,1,1,2
309.992189,40.049704,1,1,1,1,2
308.811356,40.049882,1,1,1,1,2
309.401643,40.050023,1,1,1,1,2
308.930150,40.050633,1,1,1,1,1
300.029008,40.051656,1,1,1,2,4
309.290153,40.051877,1,1,1,1,1
300.907526,40.052414,1,1,1,1,1
309.875105,40.053283,1,1,1,1,4
300.787042,40.053322,1,1,1,1,1
309.553895,40.053371,1,1,1,2,2
309.887719,40.053389,1,1,1,1,3
300.972549,40.053799,1,1,1,1,2
300.878644,40.054130,1,1,1,1,1
300.142159,40.054195,1,1,1,2,2
301.026880,40.054555,1,1,1,1,1
301.335097,40.055756,1,1,1,1,1
300.434217,40.056818,1,1,1,1,3
309.267637,40.056837,1,1,1,1,1
308.531424,40.057177,1,1,1,1,1
300.150629,40.057357,1,1,1,2,2
300.026496,40.058148,1,1,1,3,5
308.491471,40.058241,1,1,2,2,2
301.052608,40.058330,1,1,1,1,1
308.762409,40.058477,1,1,1,1,1
309.770659,40.059351,1,1,1,1,1
308.486237,40.059822,1,1,2,2,3
309.188014,40.060276,1,1,2,2,2
309.549430,40.060355,1,1,1,2,2
301.527667,40.061105,1,1,1,1,2
309.665577,40.061229,1,1,1,1,1
301.658377,40.061374,1,1,1,1,1
308.692396,40.061568,1,1,1,1,2
301.313628,40.062107,1,1,1,1,2
300.278377,40.062665,1,1,1,1,1
309.887254,40.062749,1,1,1,1,3
308.467000,40.062763,1,1,1,1,2
301.514105,40.063115,1,1,1,1,2
300.020025,40.063251,1,1,1,2,4
300.045339,40.063298,1,1,1,1,3
300.514807,40.063330,1,1,1,1,1
301.731809,40.063395,1,1,1,1,3
308.610677,40.063438,1,1,1,1,1
308.214605,40.064488,1,1,1,1,2
300.430287,40.064648,1,1,1,1,2
308.171733,40.064757,1,1,1,1,1
309.188223,40.064800,1,1,2,2,2
300.685815,40.064987,1,1,1,1,1
308.803445,40.065058,1,1,1,1,3
300.979083,40.065266,1,1,1,1,2
309.075328,40.065285,1,1,1,1,1
309.232228,40.065982,1,1,1,2,3
300.661881,40.067053,1,1,1,1,1
309.641356,40.067295,1,1,1,1,1
300.005716,40.067352,1,1,1,1,2
309.243309,40.067651,1,1,1,1,3
308.026674,40.068345,1,1,2,2,2
301.998096,40.068993,1,1,1,1,3
309.804401,40.069114,1,1,1,1,1
300.477907,40.069464,1,1,1,1,1
300.910387,40.069862,1,1,1,1,1
301.468400,40.070601,1,1,1,1,1
302.019280,40.071371,1,1,1,1,3
308.740716,40.071838,1,1,1,1,1
301.299840,40.072045,1,1,1,1,2
302.044553,40.072125,1,1,1,1,2
300.730256,40.072414,1,1,1,1,2
301.851492,40.072926,1,1,1,1,1
309.226809,40.072967,1,1,1,2,3
301.727441,40.072984,1,2,2,2,3
300.371626,40.072987,1,1,1,1,2
308.688060,40.072997,1,1,1,1,2
308.027303,40.073131,1,1,2,2,2
308.136790,40.073485,1,1,1,1,2
301.730789,40.073498,1,2,2,2,3
301.370522,40.073883,1,1,1,1,2
309.944793,40.074358,1,1,1,1,1
308.964214,40.074400,1,1,2,2,2
309.431207,40.074710,1,1,1,1,1
308.986003,40.074869,1,1,1,1,2
300.042832,40.075055,1,1,1,1,2
309.612479,40.075425,1,1,1,1,2
300.759408,40.075429,1,1,1,1,1
309.365773,40.075697,1,1,1,1,1
309.846871,40.076138,1,1,1,1,1
301.980137,40.077005,1,1,1,1,2
309.011968,40.077256,1,1,1,1,2
308.905080,40.077615,1,1,1,1,1
300.154994,40.077658,1,1,1,1,2
309.501498,40.078051,1,1,1,1,2
302.339328,40.078106,1,1,1,1,1
302.029036,40.078133,1,1,1,1,3
301.562513,40.078159,1,1,1,1,2
308.962561,40.078167,1,1,2,2,2
309.154136,40.078460,1,1,1,1,1
301.046320,40.078619,1,1,1,1,2
308.216061,40.078789,1,1,1,1,2
309.287890,40.079144,1,1,1,1,2
307.906254,40.079359,1,1,1,1,1
308.812802,40.079623,1,1,1,1,4
300.285734,40.079784,1,1,1,1,1
308.651757,40.079861,1,1,1,1,1
301.831619,40.080263,1,1,1,1,1
302.298912,40.080511,1,1,2,2,2
301.013674,40.080689,1,1,1,1,1
309.202967,40.080922,1,1,1,1,1
309.601981,40.080994,1,1,1,1,2
300.704545,40.081020,1,1,1,1,1
308.769870,40.081335,1,1,1,1,1
307.981574,40.081402,1,1,1,1,1
309.392285,40.081453,1,1,1,1,2
300.125907,40.081526,1,1,1,1,1
307.651540,40.081765,1,1,1,1,1
300.376454,40.081816,1,1,1,1,2
301.189851,40.081860,1,1,1,1,1
308.588376,40.082351,1,1,1,1,2
301.066197,40.082370,1,1,1,1,2
308.136296,40.082706,1,1,1,1,2
307.444440,40.083158,1,1,1,1,1
300.847158,40.084186,1,1,1,1,1
302.295522,40.084217,1,1,2,2,2
307.420620,40.084605,1,1,1,1,2
307.750737,40.085158,1,1,1,1,1
308.352871,40.085296,1,1,1,1,2
301.366232,40.085368,1,1,1,1,2
302.064315,40.085447,1,1,1,2,2
301.280672,40.085515,1,1,1,1,2
302.424368,40.085552,1,1,1,1,1
308.996488,40.085791,1,1,1,1,3
300.742352,40.086227,1,1,1,1,2
301.596301,40.086407,1,1,1,1,2
300.161917,40.086457,1,1,1,1,3
307.837510,40.086733,1,1,1,1,1
309.073145,40.086926,1,1,1,2,3
308.465745,40.087130,1,1,1,1,1
309.117875,40.087196,1,1,1,1,2
302.755382,40.087228,1,1,1,1,1
