309.914511,40.010967,1,1,1,1,1
309.872891,40.011514,1,1,1,1,1
309.776017,40.013045,1,1,1,1,1
300.017168,40.019714,1,1,1,1,1
300.359388,40.024235,1,1,1,1,1
309.842478,40.026872,1,1,1,1,1
309.478970,40.027809,1,1,1,1,1
309.633190,40.027818,1,1,1,1,1
300.434354,40.030727,1,1,1,1,1
309.862321,40.037504,1,1,1,1,1
309.599611,40.039523,1,1,1,1,1
300.021172,40.042988,1,1,1,1,1
301.104330,40.043700,1,1,1,1,1
309.887719,40.053389,1,1,1,1,1
300.972549,40.053799,1,1,1,1,1
309.549430,40.060355,1,1,1,1,1
301.527667,40.061105,1,1,1,1,1
309.232228,40.065982,1,1,1,1,1
301.299840,40.072045,1,1,1,1,1
301.851492,40.072926,1,1,1,1,1
300.154994,40.077658,1,1,1,1,1
302.339328,40.078106,1,1,1,1,1
302.029036,40.078133,1,1,1,1,1
309.154136,40.078460,1,1,1,1,1
309.202967,40.080922,1,1,1,1,1
300.704545,40.081020,1,1,1,1,1
309.964920,40.088061,1,1,1,1,1
308.873891,40.088138,1,1,1,1,1
301.330750,40.090706,1,1,1,1,2
302.699178,40.092078,1,1,1,1,1
307.109941,40.092131,1,1,1,1,2
308.913466,40.093782,1,1,1,1,1
307.243304,40.094506,1,1,2,2,3
308.536064,40.094603,1,1,1,1,1
307.247750,40.095030,1,1,2,2,3
306.771926,40.096078,1,1,1,1,1
301.623224,40.096356,1,1,1,1,1
307.095971,40.096436,1,1,1,1,2
309.799091,40.097363,1,1,1,1,1
306.599182,40.097739,1,1,1,1,1
302.650683,40.097808,1,1,1,1,1
301.173394,40.097934,1,1,1,1,1
307.261427,40.098053,1,1,1,1,3
309.580448,40.098115,1,1,1,1,1
301.120384,40.099946,1,1,1,1,1
301.342355,40.102081,1,1,1,1,2
306.421226,40.102438,1,1,1,1,1
306.635659,40.103081,1,1,1,1,1
301.247503,40.104760,1,1,1,1,1
306.811344,40.105056,1,1,1,1,1
308.362432,40.105427,1,1,1,1,1
307.411473,40.105910,1,1,1,1,1
300.960400,40.106130,1,1,1,1,1
303.684917,40.107723,1,1,1,1,1
309.935720,40.108169,1,1,1,1,1
303.320264,40.108207,1,1,1,1,1
305.450021,40.109236,1,1,1,1,1
307.793107,40.109247,1,1,1,1,1
300.066364,40.110308,1,1,1,1,1
304.977721,40.110780,1,1,1,1,1
302.160346,40.111188,1,1,1,1,1
302.447168,40.112086,1,1,1,1,1
300.339458,40.112726,1,1,1,1,1
305.085672,40.113476,1,1,1,1,1
303.032048,40.113762,1,1,1,1,1
308.397246,40.115167,1,1,1,1,1
303.783567,40.116036,1,1,1,1,1
302.560095,40.117127,1,1,1,1,1
301.226658,40.119152,1,1,1,1,1
305.753915,40.119608,1,1,1,1,1
307.386069,40.119755,1,1,1,1,1
305.360001,40.120091,1,1,1,1,1
309.114516,40.120368,1,1,1,1,1
302.657045,40.122096,1,1,1,1,1
308.779274,40.123762,1,1,1,1,1
307.246063,40.124620,1,1,1,1,1
309.081894,40.125503,1,1,1,1,1
309.725966,40.125531,1,1,1,2,2
305.684840,40.125539,1,1,1,1,1
309.734784,40.125589,1,1,1,2,2
302.730984,40.126414,1,1,1,1,1
306.651927,40.128911,1,1,1,1,1
304.050924,40.129026,1,1,1,1,1
305.934666,40.129594,1,1,1,1,1
306.436829,40.130694,1,1,1,1,1
306.727804,40.130894,1,1,1,1,1
307.887979,40.131372,1,1,1,1,1
308.365405,40.133092,1,1,1,1,1
303.657780,40.133271,1,1,1,1,1
301.668434,40.134199,1,1,1,1,2
301.878507,40.134899,1,1,1,1,1
303.836673,40.137520,1,1,1,1,2
301.022898,40.137971,1,1,1,1,1
306.781949,40.138522,1,1,1,1,1
300.820031,40.138737,1,1,1,1,1
309.623418,40.139441,1,1,1,1,1
303.206959,40.139710,1,1,1,1,1
308.183349,40.140224,1,1,1,1,1
301.686998,40.141030,1,1,1,1,2
308.269228,40.141707,1,1,1,1,1
301.001717,40.142009,1,1,1,1,1
303.435163,40.142046,1,1,1,1,1
306.010793,40.142256,1,1,1,1,1
300.665002,40.144067,1,1,1,1,1
300.726976,40.144156,1,1,1,1,1
304.564603,40.144840,1,1,1,1,1
303.956965,40.146781,1,1,1,1,1
301.540521,40.146917,1,1,1,1,1
302.793346,40.149124,1,1,1,1,1
309.559432,40.149802,1,1,1,1,1
303.493406,40.150463,1,1,1,1,1
300.908045,40.151273,1,1,1,1,1
305.646839,40.151297,1,1,1,1,1
307.917948,40.151464,1,1,1,1,2
306.536434,40.151690,1,1,1,1,1
303.749574,40.152229,1,1,1,2,2
303.836239,40.152288,1,1,1,1,2
300.446872,40.152479,1,1,1,1,1
309.234188,40.154024,1,1,1,1,1
305.428298,40.154167,1,1,1,1,1
303.344465,40.157216,1,1,1,1,1
306.435695,40.159164,1,1,1,2,2
308.223041,40.159821,1,1,1,1,1
303.748163,40.160084,1,1,1,2,2
306.444564,40.160637,1,1,1,2,2
305.701605,40.160923,1,1,1,1,1
